filename	title	artist	place	date	caption	description	permalink	image_url
2008680292.jpg	[A popular beauty]	Torii, Kiyonobu, 1664-1729, artist	Japan	1703	Print shows a woman, full-length, standing, facing left.	- The picture has "大和筆品畫司鳥居清信". - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Clothing & dress--Japan--1700-1710 - Beauty--Japan--1700-1710 Ukiyo-e--Japanese--1700-1710. Woodcuts--Japanese--1700-1710--Reproductions--1890-1930. Ukiyo-e--Japanese--1700-1710 Woodcuts--Japanese--1700-1710--Reproductions--1890-1930 1 print : woodcut ; 57.7 x 30.5 cm (sheet)	https://www.loc.gov/item/2008680292/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02149r.jpg
2008680293.jpg	[Two girls whispering]	Okumura, Masanobu, 1686-1764, artist	Japan	1743	Print shows a woman, sitting, embracing a young girl, and whispering to her.	- The picture has "芳月堂正名奥村文角政信正筆". - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Clothing & dress--Japan--1740-1750 - Beauty--Japan--1740-1750 - Whispering--Japan--1740-1750 Ukiyo-e--Japanese--1740-1750. Woodcuts--Japanese--Color--1740-1750--Reproductions--1890-1930. Ukiyo-e--Japanese--1740-1750 Woodcuts--Japanese--Color--1740-1750--Reproductions--1890-1930 1 print : woodcut, color ; 62.6 x 24.7 cm (sheet)	https://www.loc.gov/item/2008680293/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02150r.jpg
2008680294.jpg	[A lover's quarrel]	Torii, Kiyotomo, active 1715-1745, artist	Japan	1722	Print shows a man, scowling, with a shoulder pole and a basket full of jars and bowls, standing in front of a woman with a smug look on her face.	- The picture has "大いそや" [on the shop curtain], "鳥居清朝筆". - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Couples--Japan--1720-1730 - Quarreling--Japan--1720-1730 - Porters--Japan--1720-1730 - Lifting & carrying--Japan--1720-1730 - Yokes--1720-1730 - Relations between the sexes--Japan--1720-1730 Ukiyo-e--Japanese--1720-1730. Woodcuts--Japanese--Color--1720-1730--Reproductions--1890-1930. Ukiyo-e--Japanese--1720-1730 Woodcuts--Japanese--Color--1720-1730--Reproductions--1890-1930 1 print : woodcut, color ; 32.2 x 17 cm (sheet)	https://www.loc.gov/item/2008680294/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02151r.jpg
2008680295.jpg	[Soga Goro making puns]	Torii, Kiyotomo, active 1715-1745, artist	Japan	1722	Print shows one of the Soga brothers, Goro (Tokimune), dressed as a warrior surrounded by text containing puns.	- "市川團十郎その字づくしせりふ" followed by the whole text. - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Soga, Tokimune,--1174-1193 - Warriors--Japan--1190-1200 - Clothing & dress--Japan--1190-1200 Ukiyo-e--Japanese--1720-1730. Woodcuts--Japanese--Color--1720-1730--Reproductions--1890-1930. Ukiyo-e--Japanese--1720-1730 Woodcuts--Japanese--Color--1720-1730--Reproductions--1890-1930 1 print : woodcut, color ; 32.2 x 17 cm (sheet)	https://www.loc.gov/item/2008680295/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02152r.jpg
2008680296.jpg	[Rivals contending for a beauty]	Torii, Kiyotada, active 1710-1740, artist	Japan	1727	Print shows two men arguing with each other over which one has the right to claim the affections of the woman seated behind them.	- The picture has "鳥居清忠" [the artist]. - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Men--Social life--Japan--1720-1730 - Beauty--Japan--1720-1730 - Quarreling--Japan--1720-1730 - Clothing & dress--Japan--1720-1730 Ukiyo-e--Japanese--1720-1730. Woodcuts--Japanese--Color--1720-1730--Reproductions--1890-1930. Ukiyo-e--Japanese--1720-1730 Woodcuts--Japanese--Color--1720-1730--Reproductions--1890-1930 1 print : woodcut, color ; 19.3 x 28 cm (sheet)	https://www.loc.gov/item/2008680296/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02153r.jpg
2008680297.jpg	[The beauty Osome]	Okumura, Toshinobu, active approximately 1717-1750, artist	Japan	1735	Print shows Osome, a tragic beauty, full-length, standing, looking at a book.	- Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Clothing & dress--Japan--1730-1740 - Beauty--Japan--1730-1740 Ukiyo-e--Japanese--1730-1740. Woodcuts--Japanese--Color--1730-1740--Reproductions--1890-1930. Ukiyo-e--Japanese--1730-1740 Woodcuts--Japanese--Color--1730-1740--Reproductions--1890-1930 1 print : woodcut, color ; 30.6 x 15.2 cm (sheet)	https://www.loc.gov/item/2008680297/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02154r.jpg
2008680298.jpg	[Oman the seller of cosmetics]	Okumura, Toshinobu, active approximately 1717-1750, artist	Japan	1735	Print shows Oman, a peddler selling cosmetics, with a large box strapped to his/her back.	- "大和繪師奥村利信筆" Written in Japanese. - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Clothing & dress--Japan--1730-1740 - Peddlers--Japan--1730-1740 - Cosmetics--1730-1740 Ukiyo-e--Japanese--1730-1740. Woodcuts--Japanese--Color--1730-1740--Reproductions--1890-1930. Ukiyo-e--Japanese--1730-1740 Woodcuts--Japanese--Color--1730-1740--Reproductions--1890-1930 1 print : woodcut, color ; 31.8 x 16 cm (sheet)	https://www.loc.gov/item/2008680298/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02155r.jpg
2009615177.jpg	Fujikawa	Andō, Hiroshige, 1797-1858, artist	Japan Tōkaidō		Print shows pilgrims passing through a small village in a snow-covered landscape; Fujikawa is the 38th station on the Tōkaidō Road.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Gojūsantsugi meisho zue : Views of famous places of the 53 stations of the Tōkaidō Road. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Pilgrimages--Japan--1850-1860 - Pilgrims--Japan--1850-1860 - Winter--Japan--1850-1860 - Snow--Japan--1850-1860 - Villages--Japan--1850-1860 - Tōkaidō (Japan) Ukiyo-e--Japanese--1850-1860. Woodcuts--Japanese--Color--1850-1860. Ukiyo-e--Japanese--1850-1860 Woodcuts--Japanese--Color--1850-1860 1 print : woodcut, color ; 36 x 24.7 cm.	https://www.loc.gov/item/2009615177/	https://tile.loc.gov/storage-services/service/pnp/jpd/00100/00185r.jpg
2008680299.jpg	[Two lovers embracing in front of a painted screen]	Hishikawa, Moronobu, approximately 1618-approximately 1694, artist Sugimura, Jihei, active 1681-1703.	Japan	1680	Print shows a young man sitting on the floor, embracing a young woman straddling him.	- No title in Japanesen in the picture. - Title devised by Library staff. - Also attributed to: Sugimura Jihei, ca. 169-. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Couples--Japan--1680 - Courtship--1680 - Hugging--1680 - Relations between the sexes--Japan--1680 Ukiyo-e--Japanese--1680. Woodcuts--Japanese--Color--1680--Reproductions--1890-1930. Ukiyo-e--Japanese--1680 Woodcuts--Japanese--Color--1680--Reproductions--1890-1930 1 print : woodcut ; 29.7 x 40.3 cm (sheet)	https://www.loc.gov/item/2008680299/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02156r.jpg
2008680300.jpg	[A New Years game]	Suzuki, Harunobu, 1725?-1770, artist	Japan	1768	Print shows a woman standing at the foot of a ladder leaning against a fence, as a young man, possibly her lover, climbs down the ladder.	- Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Clothing & dress--Japan--1760-1770 - Celebrations--Japan--1760-1770 - Games--Japan--1760-1770 - Relations between the sexes--Japan--1760-1770 - Ladders--1760-1770 Ukiyo-e--Japanese--Color--1760-1770. Woodcuts--Japanese--Color--1760-1770--Reproductions--1890-1930. Ukiyo-e--Japanese--Color--1760-1770 Woodcuts--Japanese--Color--1760-1770--Reproductions--1890-1930 1 print : woodcut, color ; 20.8 x 27.2 cm (sheet)	https://www.loc.gov/item/2008680300/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02157r.jpg
2008680301.jpg	[A beauty with an umbrella]	Torii, Kiyomasu, -1716, artist	Japan	1714	Print shows the actor Nakamura Sanya as a young woman standing beneath an umbrella, wearing a head covering and geta.	- The picture has "京四條下り, 中村千弥" and [by] "鳥居清倍". - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Clothing & dress--Japan--1710-1720 - Beauty--Japan--1710-1720 - Actors--Japan--1710-1720 - Umbrellas--1710-1720 Ukiyo-e--Japanese--1710-1720. Woodcuts--Japanese--Color--1710-1720--Reproductions--1890-1930. Ukiyo-e--Japanese--1710-1720 Woodcuts--Japanese--Color--1710-1720--Reproductions--1890-1930 1 print : woodcut, color ; 60.5 x 31 cm (sheet)	https://www.loc.gov/item/2008680301/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02158r.jpg
2008680302.jpg	[A betrothal ceremony]	Sugimura, Jihei, active 1681-1703, artist	Japan	1683	Print shows an interior scene with a man entering on the right outside a room with several women; on the left shows a similarly dressed man addressing a woman behind a screen.	- "春, 夏, 秋, 冬" written in the picture. - Title devised by Library staff. - Attributed to: Sugimura Harunobu (1680-1700). - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Grooms (Weddings)--Japan--1680-1690 - Marriage--Japan--1680-1690 - Weddings--Japan--1680-1690 - Relations between the sexes--Japan--1680-1690 - Wedding clothing & dress--Japan--1680-1690 Ukiyo-e--Japanese--1680-1690. Woodcuts--Japanese--Color--1680-1690--Reproductions--1890-1930. Ukiyo-e--Japanese--1680-1690 Woodcuts--Japanese--Color--1680-1690--Reproductions--1890-1930 1 print : woodcut, color ; 33.1 x 59 cm (sheet)	https://www.loc.gov/item/2008680302/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02159r.jpg
2008680303.jpg	[A popular hero, Shibaraku]	Torii, Kiyomasu, -1716, artist	Japan	1714	Print shows an actor as a samurai making a grand entrance at the "Shibaraku" moment on the kabuki stage.	- No title given. The artist's name "鳥居清倍". - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Clothing & dress--Japan--1710-1720 - Samurai--Japan--1710-1720 - Actors--Japan--1710-1720 - Kabuki--Japan--1710-1720 Ukiyo-e--Japanese--1710-1720. Woodcuts--Japanese--Color--1710-1720--Reproductions--1890-1930. Ukiyo-e--Japanese--1710-1720 Woodcuts--Japanese--Color--1710-1720--Reproductions--1890-1930 1 print : woodcut, color ; 60.5 x 30.7 cm (sheet)	https://www.loc.gov/item/2008680303/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02160r.jpg
2008680304.jpg	[Two lovers under an umbrella]	Torii, Kiyonobu, 1664-1729, artist	Japan	1705	Print shows a man and a woman, full-length, walking beneath an umbrella.	- The picture gives actors' names, left "中村七三郎" and right "早川はつせ". - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Clothing & dress--Japan--1700-1710 - Couples--Japan--1700-1710 - Courtship--1700-1710 - Beauty--Japan--1700-1710 - Relations between the sexes--Japan--1700-1710 - Umbrellas--1700-1710 Ukiyo-e--Japanese--1700-1710. Woodcuts--Japanese--1700-1710--Reproductions--1890-1930. Ukiyo-e--Japanese--1700-1710 Woodcuts--Japanese--1700-1710--Reproductions--1890-1930 1 print : woodcut ; 32.3 x 16.2 cm (sheet)	https://www.loc.gov/item/2008680304/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02161r.jpg
2008680305.jpg	[The spear dance]	Torii, Kiyonobu, 1664-1729, artist	Japan	1704	Print shows a male dancer during a spear dance.	- Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Clothing & dress--Japan--1700-1710 - Dancers--Japan--1700-1710 - Dance--Japan--1700-1710 - Spears--1700-1710 Ukiyo-e--Japanese--1700-1710. Woodcuts--Japanese--1700-1710--Reproductions--1890-1930. Ukiyo-e--Japanese--1700-1710 Woodcuts--Japanese--1700-1710--Reproductions--1890-1930 1 print : woodcut ; 56.7 x 31.3 cm (sheet)	https://www.loc.gov/item/2008680305/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02162r.jpg
2008680306.jpg	[Musume Dojoji, a popular kabuki dancer]	Torii, Kiyomitsu, 1735-1785, artist	Japan	1758	Print shows a dancer from the popular Musume Dojoji dance drama of the kabuki theater.	- Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Dancers--Japan--1750-1760 - Women--Clothing & dress--Japan--1750-1760 - Kabuki--Japan--1750-1760 Ukiyo-e--Japanese--Color--1750-1760. Woodcuts--Japanese--Color--1750-1760--Reproductions--1890-1930. Ukiyo-e--Japanese--Color--1750-1760 Woodcuts--Japanese--Color--1750-1760--Reproductions--1890-1930 1 print : woodcut ; 56.7 x 31.3 cm (sheet)	https://www.loc.gov/item/2008680306/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02163r.jpg
2008680307.jpg	[Beauties from Fukagawa]	Torii, Kiyomitsu, 1735-1785, artist	Japan Tōkaidō	1756	Print shows several women and various architectural elements at the Fukagawa station on the Tōkaidō Road.	- Six girls in three groups (each one has two girls), each group has "源川娘三幅射", "鳥居清滿筆" and "本石町四丁目". - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Clothing & dress--Japan--1750-1760 - Beauty--Japan--1750-1760 - Site elements--Japan--1750-1760 - Tōkaidō (Japan) Ukiyo-e--Japanese--Color--1750-1760. Woodcuts--Japanese--Color--1750-1760--Reproductions--1890-1930. Ukiyo-e--Japanese--Color--1750-1760 Woodcuts--Japanese--Color--1750-1760--Reproductions--1890-1930 1 print : woodcut ; 32.9 x 46 cm (sheet)	https://www.loc.gov/item/2008680307/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02164r.jpg
2008680309.jpg	[Two musicians seated on a bench, wearing geta]	Ishikawa, Toyonobu, 1711-1785, artist	Japan	1750	Print shows a man and a woman sitting on a bench, playing a shamisen.	- "咀篠堂石川秀葩豊信圖" written in the picture. - Title devised by Library staff. - Adachi modern reprint (Showa). - Forms part of: Japanese prints and drawings (Library of Congress). - Clothing & dress--Japan--1750 - Couples--Japan--1750 - Musicians--Japan--1750 - Shamisens--1750 - Relations between the sexes--Japan--1750 - Beauty--Japan--1750 Ukiyo-e--Japanese--Color--1750. Woodcuts--Japanese--Color--1750--Reproductions--1890-1930. Ukiyo-e--Japanese--Color--1750 Woodcuts--Japanese--Color--1750--Reproductions--1890-1930 1 print : woodcut ; 44.1 x 30.5 cm (sheet)	https://www.loc.gov/item/2008680309/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02166r.jpg
2008660751.jpg	Migi	Ishikawa, Toyonobu, 1711-1785, artist	Japan		Print shows a man and a woman, wearing geta, walking beneath an umbrella next to a blossoming tree.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-06. - From the series: Aiaigasa sanpukutsui : Triptych of lovers under umbrellas. - Adachi modern reprint (Showa). - Purchase; H. Irving Olds; 1938. - Forms part of: the H. Irving Olds collection. - Forms part of: Japanese prints and drawings (Library of Congress). - Clothing & dress--Japan--1740-1750 - Beauty--Japan--1740-1750 - Couples--Japan--1740-1750 - Relations between the sexes--Japan--1740-1750 Ukiyo-e--Japanese--Color--1740-1750. Woodcuts--Japanese--Color--1740-1750--Reproductions--1890-1940. Ukiyo-e--Japanese--Color--1740-1750 Woodcuts--Japanese--Color--1740-1750--Reproductions--1890-1940 1 print : woodcut, color.	https://www.loc.gov/item/2008660751/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02167r.jpg
2009615657.jpg	Onna yu	Torii, Kiyonaga, 1752-1815, artist	Japan			- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Tanrokudo modern reprint (Showa) probably Takamizawa product. Printed on a single sheet. - Purchase; H. Irving Olds; 1938. - Forms part of: H. Irving Olds collection. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Health & welfare--Japan--1780-1790 - Bathing--Japan--1780-1790 - Bathhouses--Japan--1780-1790 - Hygiene--Japan--1780-1790 Ukiyo-e--Japanese--1780-1790. Woodcuts--Japanese--Color--1780-1790--Reproductions--1890-1920. Ukiyo-e--Japanese--1780-1790 Woodcuts--Japanese--Color--1780-1790--Reproductions--1890-1920 1 print : woodcut, color.	https://www.loc.gov/item/2009615657/	https://tile.loc.gov/storage-services/service/pnp/jpd/02100/02170r.jpg
